rank,candidate_id,filter_set,sensitivity,atr_period,max_bars_held,risk_profile,stop_loss_percent,take_profit_percent,train_return_percent,test_return_percent,test_drawdown_percent,test_profit_factor,test_win_rate,test_trade_count,robustness_ratio,score,status
866,ARENA-0534,LinearRegression,1.0,14,10,Trend,4.0,10.0,-0.8652,3.0089,0.8991,1.9382,33.3333,24,0.0,18.6268,REJECT
867,ARENA-0532,LinearRegression,1.0,14,10,Balanced,3.0,8.0,-0.7756,2.8534,0.7496,1.9443,33.3333,24,0.0,18.6263,REJECT
868,ARENA-0878,EMA200+MACD,1.2,10,20,Conservative,2.0,6.0,0.7127,1.4431,0.8727,2.0309,40.0,15,2.0249,18.303,REJECT
869,ARENA-0881,EMA200+MACD,1.2,10,30,Conservative,2.0,6.0,0.7127,1.4431,0.8727,2.0309,40.0,15,2.0249,18.303,REJECT
870,ARENA-0274,MACD,1.0,7,20,Balanced,3.0,8.0,3.5692,1.783,0.8964,1.734,40.9091,22,0.4996,18.3009,REJECT
871,ARENA-0550,LinearRegression,1.2,10,10,Balanced,3.0,8.0,-0.7801,3.4602,0.7496,2.8193,41.1765,17,0.0,18.2924,REJECT
872,ARENA-0839,EMA200+MACD,1.0,7,10,Conservative,2.0,6.0,2.441,1.5311,0.8521,1.75,42.8571,21,0.6272,18.2901,REJECT
873,ARENA-1067,BXStyle+LinearRegression,0.8,10,20,Conservative,2.0,6.0,1.0296,1.5842,0.7774,2.2509,42.8571,14,1.5385,18.247,REJECT
874,ARENA-1070,BXStyle+LinearRegression,0.8,10,30,Conservative,2.0,6.0,1.0296,1.5842,0.7774,2.2509,42.8571,14,1.5385,18.247,REJECT
875,ARENA-1066,BXStyle+LinearRegression,0.8,10,20,Balanced,3.0,8.0,0.6831,1.7431,0.8166,2.2185,42.8571,14,2.5517,18.2425,REJECT
876,ARENA-1069,BXStyle+LinearRegression,0.8,10,30,Balanced,3.0,8.0,0.6831,1.7431,0.8166,2.2185,42.8571,14,2.5517,18.2425,REJECT
877,ARENA-0551,LinearRegression,1.2,10,10,Conservative,2.0,6.0,-0.4983,3.0105,0.7284,2.8962,41.1765,17,0.0,18.1522,REJECT
878,ARENA-0560,LinearRegression,1.2,14,10,Conservative,2.0,6.0,-0.8635,3.1107,0.7284,3.0833,43.75,16,0.0,18.1269,REJECT
879,ARENA-0559,LinearRegression,1.2,14,10,Balanced,3.0,8.0,-1.2029,3.5608,0.7496,2.9702,43.75,16,0.0,18.1047,REJECT
880,ARENA-0845,EMA200+MACD,1.0,7,30,Conservative,2.0,6.0,2.6888,1.5651,0.879,1.7657,42.8571,21,0.5821,18.077,REJECT
881,ARENA-0313,MACD,1.2,10,30,Balanced,3.0,8.0,0.8707,1.4317,0.8727,1.7149,37.5,16,1.6444,18.0295,REJECT
882,ARENA-1284,EMA200+RSI+MACD,1.2,10,20,Trend,4.0,10.0,0.4617,2.1783,0.8247,2.9627,33.3333,12,4.7179,17.9795,REJECT
883,ARENA-0630,SmoothedHeikenAshi,1.2,7,30,Trend,4.0,10.0,1.9934,1.3962,1.37,1.5074,39.1304,23,0.7004,17.9181,REJECT
884,ARENA-0554,LinearRegression,1.2,10,20,Conservative,2.0,6.0,-0.8556,2.937,0.7284,2.8512,41.1765,17,0.0,17.8653,REJECT
885,ARENA-0557,LinearRegression,1.2,10,30,Conservative,2.0,6.0,-1.0452,2.937,0.7284,2.8512,41.1765,17,0.0,17.8653,REJECT
886,ARENA-0842,EMA200+MACD,1.0,7,20,Conservative,2.0,6.0,2.8476,1.5651,0.879,1.7657,42.8571,21,0.5496,17.8499,REJECT
887,ARENA-0563,LinearRegression,1.2,14,20,Conservative,2.0,6.0,-1.0611,3.0371,0.7284,3.0354,43.75,16,0.0,17.8443,REJECT
888,ARENA-0566,LinearRegression,1.2,14,30,Conservative,2.0,6.0,-1.2503,3.0371,0.7284,3.0354,43.75,16,0.0,17.8443,REJECT
889,ARENA-0468,RelativeVolume,1.2,7,30,Trend,4.0,10.0,-3.4115,3.021,1.5194,2.0466,34.7826,23,0.0,17.813,REJECT
890,ARENA-0552,LinearRegression,1.2,10,10,Trend,4.0,10.0,-0.7801,3.5528,0.8991,2.7035,41.1765,17,0.0,17.724,REJECT
891,ARENA-0855,EMA200+MACD,1.0,10,30,Trend,4.0,10.0,2.3515,1.6931,0.8973,1.695,40.0,20,0.72,17.7173,REJECT
892,ARENA-1122,BXStyle+LinearRegression,1.2,10,20,Trend,4.0,10.0,-0.614,3.9872,0.8991,3.7126,46.1538,13,0.0,17.6442,REJECT
893,ARENA-1125,BXStyle+LinearRegression,1.2,10,30,Trend,4.0,10.0,-1.0369,3.9872,0.8991,3.7126,46.1538,13,0.0,17.6442,REJECT
894,ARENA-1293,EMA200+RSI+MACD,1.2,14,20,Trend,4.0,10.0,0.9373,2.2776,0.7282,3.2438,36.3636,11,2.4301,17.5516,REJECT
895,ARENA-0561,LinearRegression,1.2,14,10,Trend,4.0,10.0,-1.2029,3.6535,0.8991,2.835,43.75,16,0.0,17.4874,REJECT
896,ARENA-0485,RelativeVolume,1.2,14,30,Conservative,2.0,6.0,-0.9639,2.3803,0.8289,1.9964,45.4545,22,0.0,17.4728,REJECT
897,ARENA-0882,EMA200+MACD,1.2,10,30,Trend,4.0,10.0,0.3738,1.4425,1.0005,1.8463,40.0,15,3.8591,17.4521,REJECT
898,ARENA-0840,EMA200+MACD,1.0,7,10,Trend,4.0,10.0,1.4169,1.1457,0.8973,1.4772,42.8571,21,0.8086,17.4369,REJECT
899,ARENA-0852,EMA200+MACD,1.0,10,20,Trend,4.0,10.0,2.5097,1.6931,0.8973,1.695,40.0,20,0.6746,17.4146,REJECT
900,ARENA-0940,EMA200+RelativeVolume,1.0,14,20,Balanced,3.0,8.0,-2.1758,2.0497,1.0406,1.4865,37.931,29,0.0,17.3643,REJECT
901,ARENA-0943,EMA200+RelativeVolume,1.0,14,30,Balanced,3.0,8.0,-2.1758,2.0497,1.0406,1.4865,37.931,29,0.0,17.3643,REJECT
902,ARENA-1131,BXStyle+LinearRegression,1.2,14,20,Trend,4.0,10.0,-0.5761,4.0883,0.8991,3.9738,50.0,12,0.0,17.3574,REJECT
903,ARENA-1134,BXStyle+LinearRegression,1.2,14,30,Trend,4.0,10.0,-0.9992,4.0883,0.8991,3.9738,50.0,12,0.0,17.3574,REJECT
904,ARENA-0381,ADX,1.2,7,10,Trend,4.0,10.0,-1.141,3.0829,1.2399,2.7264,47.0588,17,0.0,17.2906,REJECT
905,ARENA-0464,RelativeVolume,1.2,7,20,Conservative,2.0,6.0,-0.3743,2.3996,0.9775,1.9383,39.1304,23,0.0,17.2562,REJECT
906,ARENA-0467,RelativeVolume,1.2,7,30,Conservative,2.0,6.0,-1.5943,2.3996,0.9775,1.9383,39.1304,23,0.0,17.2562,REJECT
907,ARENA-0384,ADX,1.2,7,20,Trend,4.0,10.0,-0.1845,3.0575,1.2399,2.716,47.0588,17,0.0,17.2146,REJECT
908,ARENA-0387,ADX,1.2,7,30,Trend,4.0,10.0,-0.4218,3.0575,1.2399,2.716,47.0588,17,0.0,17.2146,REJECT
909,ARENA-0481,RelativeVolume,1.2,14,20,Balanced,3.0,8.0,-1.4464,2.6964,0.9781,1.8943,45.4545,22,0.0,17.1457,REJECT
910,ARENA-0484,RelativeVolume,1.2,14,30,Balanced,3.0,8.0,-3.1464,2.6964,0.9781,1.8943,45.4545,22,0.0,17.1457,REJECT
911,ARENA-1102,BXStyle+LinearRegression,1.0,14,20,Balanced,3.0,8.0,-0.1133,2.8944,0.9373,2.3958,36.8421,19,0.0,17.0993,REJECT
912,ARENA-1105,BXStyle+LinearRegression,1.0,14,30,Balanced,3.0,8.0,-0.3477,2.8944,0.9373,2.3958,36.8421,19,0.0,17.0993,REJECT
913,ARENA-1104,BXStyle+LinearRegression,1.0,14,20,Trend,4.0,10.0,-0.2271,3.0282,0.9373,2.3583,36.8421,19,0.0,17.0788,REJECT
914,ARENA-1107,BXStyle+LinearRegression,1.0,14,30,Trend,4.0,10.0,-0.4612,3.0282,0.9373,2.3583,36.8421,19,0.0,17.0788,REJECT
915,ARENA-0939,EMA200+RelativeVolume,1.0,14,10,Trend,4.0,10.0,-1.9297,1.9172,1.0424,1.4757,37.931,29,0.0,17.0215,REJECT
916,ARENA-1075,BXStyle+LinearRegression,0.8,14,20,Balanced,3.0,8.0,-0.0531,2.6863,0.7902,2.8655,50.0,16,0.0,17.0205,REJECT
917,ARENA-1078,BXStyle+LinearRegression,0.8,14,30,Balanced,3.0,8.0,-0.0531,2.6863,0.7902,2.8655,50.0,16,0.0,17.0205,REJECT
918,ARENA-0891,EMA200+MACD,1.2,14,30,Trend,4.0,10.0,0.8489,1.5412,0.9042,1.9554,42.8571,14,1.8154,17.0002,REJECT
919,ARENA-1041,RSI+MACD,1.2,10,20,Trend,4.0,10.0,1.7507,2.1783,0.8247,2.9627,33.3333,12,1.2443,16.9565,REJECT
920,ARENA-0847,EMA200+MACD,1.0,10,10,Balanced,3.0,8.0,1.5096,1.2251,0.8648,1.5427,40.0,20,0.8115,16.929,REJECT
921,ARENA-0942,EMA200+RelativeVolume,1.0,14,20,Trend,4.0,10.0,-2.3327,2.044,1.3964,1.5063,37.931,29,0.0,16.9049,REJECT
922,ARENA-0945,EMA200+RelativeVolume,1.0,14,30,Trend,4.0,10.0,-2.3327,2.044,1.3964,1.5063,37.931,29,0.0,16.9049,REJECT
923,ARENA-0279,MACD,1.0,7,30,Trend,4.0,10.0,3.6227,1.6142,1.0457,1.6259,40.9091,22,0.4456,16.8317,REJECT
924,ARENA-0866,EMA200+MACD,1.2,7,10,Conservative,2.0,6.0,0.4375,1.4428,0.8247,2.3105,38.4615,13,3.2979,16.8014,REJECT
925,ARENA-1077,BXStyle+LinearRegression,0.8,14,20,Trend,4.0,10.0,-0.7385,2.8355,0.8991,2.7808,50.0,16,0.0,16.7167,REJECT
926,ARENA-1080,BXStyle+LinearRegression,0.8,14,30,Trend,4.0,10.0,-0.7385,2.8355,0.8991,2.7808,50.0,16,0.0,16.7167,REJECT
927,ARENA-0480,RelativeVolume,1.2,14,10,Trend,4.0,10.0,-1.4371,2.5745,1.1188,1.8768,45.4545,22,0.0,16.6844,REJECT
928,ARENA-0848,EMA200+MACD,1.0,10,10,Conservative,2.0,6.0,2.4926,1.4577,0.8521,1.7145,40.0,20,0.5848,16.6591,REJECT
929,ARENA-0875,EMA200+MACD,1.2,10,10,Conservative,2.0,6.0,0.4895,1.0083,0.8727,1.7248,40.0,15,2.0597,16.6437,REJECT
930,ARENA-0887,EMA200+MACD,1.2,14,20,Conservative,2.0,6.0,1.2495,1.5418,0.8727,2.1787,42.8571,14,1.2339,16.6181,REJECT
931,ARENA-0890,EMA200+MACD,1.2,14,30,Conservative,2.0,6.0,1.2495,1.5418,0.8727,2.1787,42.8571,14,1.2339,16.6181,REJECT
932,ARENA-0941,EMA200+RelativeVolume,1.0,14,20,Conservative,2.0,6.0,-0.0007,1.5749,0.826,1.4542,37.931,29,0.0,16.5598,REJECT
933,ARENA-0944,EMA200+RelativeVolume,1.0,14,30,Conservative,2.0,6.0,-0.0007,1.5749,0.826,1.4542,37.931,29,0.0,16.5598,REJECT
934,ARENA-0276,MACD,1.0,7,20,Trend,4.0,10.0,4.0271,1.6142,1.0457,1.6259,40.9091,22,0.4008,16.5036,REJECT
935,ARENA-1042,RSI+MACD,1.2,10,30,Balanced,3.0,8.0,1.0182,1.7598,0.8247,2.5912,33.3333,12,1.7282,16.4556,REJECT
936,ARENA-1282,EMA200+RSI+MACD,1.2,10,20,Balanced,3.0,8.0,0.1648,1.7598,0.8247,2.5912,33.3333,12,10.6788,16.4556,REJECT
937,ARENA-1285,EMA200+RSI+MACD,1.2,10,30,Balanced,3.0,8.0,0.1648,1.7598,0.8247,2.5912,33.3333,12,10.6788,16.4556,REJECT
938,ARENA-0465,RelativeVolume,1.2,7,20,Trend,4.0,10.0,-1.6423,2.6162,1.5194,1.9106,34.7826,23,0.0,16.3577,REJECT
939,ARENA-0312,MACD,1.2,10,20,Trend,4.0,10.0,1.602,1.709,1.0005,1.7953,37.5,16,1.0668,16.2383,REJECT
940,ARENA-1120,BXStyle+LinearRegression,1.2,10,20,Balanced,3.0,8.0,-0.614,3.2235,0.7496,3.4598,46.1538,13,0.0,16.2193,REJECT
941,ARENA-1123,BXStyle+LinearRegression,1.2,10,30,Balanced,3.0,8.0,-1.0369,3.2235,0.7496,3.4598,46.1538,13,0.0,16.2193,REJECT
942,ARENA-0854,EMA200+MACD,1.0,10,30,Conservative,2.0,6.0,2.9909,1.4918,0.879,1.7303,40.0,20,0.4988,16.1836,REJECT
943,ARENA-1129,BXStyle+LinearRegression,1.2,14,20,Balanced,3.0,8.0,-0.5761,3.3239,0.7496,3.7341,50.0,12,0.0,16.0835,REJECT
944,ARENA-1132,BXStyle+LinearRegression,1.2,14,30,Balanced,3.0,8.0,-0.9992,3.3239,0.7496,3.7341,50.0,12,0.0,16.0835,REJECT
945,ARENA-1291,EMA200+RSI+MACD,1.2,14,20,Balanced,3.0,8.0,0.639,1.8587,0.7282,2.8367,36.3636,11,2.909,16.05,REJECT
946,ARENA-1294,EMA200+RSI+MACD,1.2,14,30,Balanced,3.0,8.0,0.639,1.8587,0.7282,2.8367,36.3636,11,2.909,16.05,REJECT
947,ARENA-1099,BXStyle+LinearRegression,1.0,14,10,Balanced,3.0,8.0,-0.0548,2.6086,0.9373,2.2589,36.8421,19,0.0,16.0439,REJECT
948,ARENA-0851,EMA200+MACD,1.0,10,20,Conservative,2.0,6.0,3.1501,1.4918,0.879,1.7303,40.0,20,0.4736,16.0155,REJECT
949,ARENA-0310,MACD,1.2,10,20,Balanced,3.0,8.0,1.3017,1.4317,0.8727,1.7149,37.5,16,1.0999,15.8956,REJECT
950,ARENA-1050,RSI+MACD,1.2,14,20,Trend,4.0,10.0,2.2085,2.2776,0.7282,3.2438,36.3636,11,1.0313,15.833,REJECT
951,ARENA-1221,EMA200+RSI+MACD,0.8,7,20,Trend,4.0,10.0,4.1839,1.3437,0.8193,1.7896,38.0952,21,0.3212,15.8142,REJECT
952,ARENA-1224,EMA200+RSI+MACD,0.8,7,30,Trend,4.0,10.0,4.1839,1.3437,0.8193,1.7896,38.0952,21,0.3212,15.8142,REJECT
953,ARENA-1218,EMA200+RSI+MACD,0.8,7,10,Trend,4.0,10.0,5.3738,1.4209,0.7902,1.8337,38.0952,21,0.2644,15.8077,REJECT
954,ARENA-0849,EMA200+MACD,1.0,10,10,Trend,4.0,10.0,1.4468,1.0726,0.8973,1.4472,40.0,20,0.7414,15.7113,REJECT
955,ARENA-1220,EMA200+RSI+MACD,0.8,7,20,Conservative,2.0,6.0,4.2048,1.3542,0.8066,1.7575,38.0952,21,0.3221,15.671,REJECT
956,ARENA-1223,EMA200+RSI+MACD,0.8,7,30,Conservative,2.0,6.0,4.2048,1.3542,0.8066,1.7575,38.0952,21,0.3221,15.671,REJECT
957,ARENA-0476,RelativeVolume,1.2,10,30,Conservative,2.0,6.0,-0.485,1.9248,0.8289,1.7574,39.1304,23,0.0,15.6181,REJECT
958,ARENA-1216,EMA200+RSI+MACD,0.8,7,10,Balanced,3.0,8.0,6.0641,1.4209,0.7902,1.8337,38.0952,21,0.2343,15.597,REJECT
959,ARENA-0475,RelativeVolume,1.2,10,30,Balanced,3.0,8.0,-1.6413,2.2394,0.9748,1.7071,39.1304,23,0.0,15.5962,REJECT
960,ARENA-0379,ADX,1.2,7,10,Balanced,3.0,8.0,-1.1314,2.6769,1.1202,2.4234,47.0588,17,0.0,15.5758,REJECT
961,ARENA-0478,RelativeVolume,1.2,14,10,Balanced,3.0,8.0,-1.2424,2.1993,0.9781,1.7335,45.4545,22,0.0,15.4733,REJECT
962,ARENA-0975,RSI+MACD,0.8,7,10,Trend,4.0,10.0,6.7331,1.4209,0.7902,1.8337,38.0952,21,0.211,15.434,REJECT
963,ARENA-1287,EMA200+RSI+MACD,1.2,10,30,Trend,4.0,10.0,0.4617,1.4621,0.8247,2.3227,33.3333,12,3.1667,15.3585,REJECT
964,ARENA-1039,RSI+MACD,1.2,10,20,Balanced,3.0,8.0,1.4499,1.7598,0.8247,2.5912,33.3333,12,1.2137,15.3104,REJECT
965,ARENA-0973,RSI+MACD,0.8,7,10,Balanced,3.0,8.0,7.4323,1.4209,0.7902,1.8337,38.0952,21,0.1912,15.295,REJECT
966,ARENA-0978,RSI+MACD,0.8,7,20,Trend,4.0,10.0,5.4459,1.3437,0.8193,1.7896,38.0952,21,0.2467,15.2933,REJECT
967,ARENA-0981,RSI+MACD,0.8,7,30,Trend,4.0,10.0,5.4459,1.3437,0.8193,1.7896,38.0952,21,0.2467,15.2933,REJECT
968,ARENA-0322,MACD,1.2,14,30,Balanced,3.0,8.0,1.4492,1.5304,0.8727,1.8001,40.0,15,1.0561,15.2475,REJECT
969,ARENA-0969,EMA200+RelativeVolume,1.2,14,20,Trend,4.0,10.0,-2.4978,2.7092,1.1169,1.923,40.0,20,0.0,15.2318,REJECT
970,ARENA-0972,EMA200+RelativeVolume,1.2,14,30,Trend,4.0,10.0,-2.617,2.7092,1.1169,1.923,40.0,20,0.0,15.2318,REJECT
971,ARENA-1101,BXStyle+LinearRegression,1.0,14,10,Trend,4.0,10.0,-0.1686,2.487,0.9373,2.1188,36.8421,19,0.0,15.1802,REJECT
972,ARENA-1051,RSI+MACD,1.2,14,30,Balanced,3.0,8.0,1.4728,1.8587,0.7282,2.8367,36.3636,11,1.262,15.1775,REJECT
973,ARENA-1217,EMA200+RSI+MACD,0.8,7,10,Conservative,2.0,6.0,5.1732,1.3348,0.7775,1.7468,38.0952,21,0.258,15.1709,REJECT
974,ARENA-0937,EMA200+RelativeVolume,1.0,14,10,Balanced,3.0,8.0,-1.7722,1.4373,1.0406,1.3448,37.931,29,0.0,15.0845,REJECT
975,ARENA-0462,RelativeVolume,1.2,7,10,Trend,4.0,10.0,-1.3887,2.2594,1.5194,1.7893,34.7826,23,0.0,15.067,REJECT
976,ARENA-0977,RSI+MACD,0.8,7,20,Conservative,2.0,6.0,5.7764,1.3542,0.8066,1.7575,38.0952,21,0.2344,15.0576,REJECT
977,ARENA-0980,RSI+MACD,0.8,7,30,Conservative,2.0,6.0,5.7764,1.3542,0.8066,1.7575,38.0952,21,0.2344,15.0576,REJECT
978,ARENA-1296,EMA200+RSI+MACD,1.2,14,30,Trend,4.0,10.0,0.9373,1.5607,0.7282,2.5427,36.3636,11,1.6652,14.9691,REJECT
979,ARENA-0271,MACD,1.0,7,10,Balanced,3.0,8.0,3.1148,1.1466,0.8964,1.4786,40.9091,22,0.3681,14.9055,REJECT
980,ARENA-1117,BXStyle+LinearRegression,1.2,10,10,Balanced,3.0,8.0,-0.1507,2.8326,0.7496,3.1667,46.1538,13,0.0,14.8645,REJECT
981,ARENA-1126,BXStyle+LinearRegression,1.2,14,10,Balanced,3.0,8.0,-0.1813,2.9326,0.7496,3.4177,50.0,12,0.0,14.7579,REJECT
982,ARENA-0974,RSI+MACD,0.8,7,10,Conservative,2.0,6.0,6.8425,1.3348,0.7775,1.7468,38.0952,21,0.1951,14.7303,REJECT
983,ARENA-0305,MACD,1.2,7,30,Conservative,2.0,6.0,1.9179,1.6586,0.8247,2.1798,35.7143,14,0.8648,14.715,REJECT
984,ARENA-0321,MACD,1.2,14,20,Trend,4.0,10.0,2.1847,1.8079,0.9042,1.8785,40.0,15,0.8275,14.6684,REJECT
985,ARENA-0272,MACD,1.0,7,10,Conservative,2.0,6.0,4.3969,1.2231,0.8997,1.5256,40.9091,22,0.2782,14.6291,REJECT
986,ARENA-0278,MACD,1.0,7,30,Conservative,2.0,6.0,4.9541,1.257,0.8997,1.5394,40.9091,22,0.2537,14.5808,REJECT
987,ARENA-0960,EMA200+RelativeVolume,1.2,10,20,Trend,4.0,10.0,-0.923,2.3527,1.1169,1.779,38.0952,21,0.0,14.5549,REJECT
988,ARENA-0963,EMA200+RelativeVolume,1.2,10,30,Trend,4.0,10.0,-1.044,2.3527,1.1169,1.779,38.0952,21,0.0,14.5549,REJECT
989,ARENA-1133,BXStyle+LinearRegression,1.2,14,30,Conservative,2.0,6.0,-0.1102,2.562,0.6457,3.4213,50.0,12,0.0,14.5458,REJECT
990,ARENA-0275,MACD,1.0,7,20,Conservative,2.0,6.0,5.1164,1.257,0.8997,1.5394,40.9091,22,0.2457,14.5217,REJECT
991,ARENA-1121,BXStyle+LinearRegression,1.2,10,20,Conservative,2.0,6.0,-0.0164,2.4624,0.7422,3.1368,46.1538,13,0.0,14.4454,REJECT
992,ARENA-1124,BXStyle+LinearRegression,1.2,10,30,Conservative,2.0,6.0,-0.2076,2.4624,0.7422,3.1368,46.1538,13,0.0,14.4454,REJECT
993,ARENA-0382,ADX,1.2,7,20,Balanced,3.0,8.0,-0.4698,2.3483,1.1202,2.2547,47.0588,17,0.0,14.4384,REJECT
994,ARENA-0385,ADX,1.2,7,30,Balanced,3.0,8.0,-0.7065,2.3483,1.1202,2.2547,47.0588,17,0.0,14.4384,REJECT
995,ARENA-0302,MACD,1.2,7,20,Conservative,2.0,6.0,2.1132,1.6586,0.8247,2.1798,35.7143,14,0.7849,14.342,REJECT
996,ARENA-1064,BXStyle+LinearRegression,0.8,10,10,Conservative,2.0,6.0,2.3894,1.5842,0.7774,2.2509,42.8571,14,0.663,14.341,REJECT
